CaseID,ActivityID,CompleteTimestamp
Case No. 102,2,2018/05/06 00:41:07
Case No. 102,5,2018/05/06 01:03:30
Case No. 102,1,2018/05/06 01:35:16
Case No. 102,1,2018/05/06 02:19:01
Case No. 102,1,2018/05/06 03:03:48
Case No. 103,0,2018/05/14 11:22:27
Case No. 103,1,2018/05/14 11:40:47
Case No. 103,1,2018/05/14 12:53:21
Case No. 103,1,2018/05/14 13:36:40
Case No. 103,1,2018/05/14 14:24:47
Case No. 103,1,2018/05/14 14:38:40
Case No. 104,0,2018/05/14 15:47:26
Case No. 104,1,2018/05/14 16:11:19
Case No. 104,1,2018/05/14 16:26:13
Case No. 104,1,2018/05/14 17:09:58
Case No. 104,1,2018/05/14 18:24:29
Case No. 104,1,2018/05/14 18:42:53
Case No. 105,0,2018/05/14 19:26:10
Case No. 105,1,2018/05/14 20:28:56
Case No. 105,1,2018/05/14 20:39:09
Case No. 105,1,2018/05/14 21:40:58
Case No. 105,1,2018/05/14 21:48:43
Case No. 105,1,2018/05/14 22:27:53
Case No. 106,0,2018/05/06 03:19:49
Case No. 106,1,2018/05/06 03:38:36
Case No. 106,2,2018/05/06 03:45:35
Case No. 106,5,2018/05/06 03:58:37
Case No. 106,1,2018/05/06 05:16:46
Case No. 106,1,2018/05/06 06:04:56
Case No. 106,1,2018/05/06 06:33:05
Case No. 107,0,2018/05/14 23:43:31
Case No. 107,1,2018/05/14 23:48:27
Case No. 107,1,2018/05/15 00:18:04
Case No. 107,1,2018/05/15 00:27:18
Case No. 107,1,2018/05/15 00:47:21
Case No. 107,1,2018/05/15 01:21:56
Case No. 108,0,2018/05/15 03:20:13
Case No. 108,1,2018/05/15 04:30:10
Case No. 108,1,2018/05/15 04:48:18
Case No. 108,1,2018/05/15 05:15:44
Case No. 108,1,2018/05/15 06:35:06
Case No. 108,1,2018/05/15 06:39:59
Case No. 109,0,2018/05/15 07:19:18
Case No. 109,1,2018/05/15 07:37:59
Case No. 109,1,2018/05/15 08:01:35
Case No. 109,1,2018/05/15 08:04:33
Case No. 109,1,2018/05/15 08:10:16
Case No. 109,1,2018/05/15 08:23:36
Case No. 110,0,2018/05/06 07:23:15
Case No. 110,1,2018/05/06 07:28:49
Case No. 110,2,2018/05/06 08:01:22
Case No. 110,5,2018/05/06 08:43:51
Case No. 110,1,2018/05/06 10:12:48
Case No. 110,1,2018/05/06 10:33:36
Case No. 110,1,2018/05/06 10:49:11
Case No. 111,0,2018/05/15 11:10:32
Case No. 111,1,2018/05/15 11:11:07
Case No. 111,1,2018/05/15 11:59:23
Case No. 111,1,2018/05/15 12:13:21
Case No. 111,1,2018/05/15 12:34:42
Case No. 111,1,2018/05/15 14:12:27
Case No. 112,0,2018/05/15 16:04:11
Case No. 112,1,2018/05/15 17:02:51
Case No. 112,1,2018/05/15 17:16:30
Case No. 112,1,2018/05/15 18:13:13
Case No. 112,1,2018/05/15 18:29:49
Case No. 112,1,2018/05/15 18:31:44
Case No. 113,0,2018/05/15 19:38:03
Case No. 113,1,2018/05/15 20:25:50
Case No. 113,1,2018/05/15 20:32:05
Case No. 113,1,2018/05/15 21:41:35
Case No. 113,1,2018/05/15 21:50:50
Case No. 113,1,2018/05/15 22:52:36
Case No. 114,0,2018/05/06 11:30:28
Case No. 114,1,2018/05/06 12:00:07
Case No. 114,2,2018/05/06 13:15:48
Case No. 114,5,2018/05/06 14:21:47
Case No. 114,1,2018/05/06 14:23:26
Case No. 114,1,2018/05/06 14:34:09
Case No. 114,1,2018/05/06 15:01:45
Case No. 115,0,2018/05/15 23:19:46
Case No. 115,1,2018/05/16 00:10:59
Case No. 115,1,2018/05/16 01:16:56
Case No. 115,1,2018/05/16 02:00:06
Case No. 115,1,2018/05/16 02:05:19
Case No. 115,1,2018/05/16 02:53:31
Case No. 116,0,2018/05/16 03:03:14
Case No. 116,1,2018/05/16 03:06:25
Case No. 116,1,2018/05/16 04:04:17
Case No. 116,1,2018/05/16 04:53:10
Case No. 116,1,2018/05/16 05:23:19
Case No. 116,1,2018/05/16 06:21:56
Case No. 117,0,2018/05/16 07:12:09
Case No. 117,1,2018/05/16 07:26:25
Case No. 117,1,2018/05/16 08:34:01
Case No. 117,1,2018/05/16 08:51:57
Case No. 117,1,2018/05/16 09:14:07
Case No. 117,1,2018/05/16 10:02:05
Case No. 118,0,2018/05/06 15:21:16
Case No. 118,1,2018/05/06 16:07:28
Case No. 118,2,2018/05/06 16:14:08
Case No. 118,5,2018/05/06 16:30:11
Case No. 118,1,2018/05/06 17:05:25
Case No. 118,1,2018/05/06 17:24:01
Case No. 118,1,2018/05/06 18:28:01
Case No. 119,0,2018/05/16 11:11:29
Case No. 119,1,2018/05/16 12:19:41
Case No. 119,1,2018/05/16 12:54:21
Case No. 119,1,2018/05/16 13:44:45
Case No. 119,1,2018/05/16 14:17:45
Case No. 119,1,2018/05/16 14:49:49
Case No. 120,0,2018/05/16 17:32:15
Case No. 120,1,2018/05/16 17:32:56
Case No. 120,1,2018/05/16 17:33:16
Case No. 120,1,2018/05/16 18:10:41
Case No. 120,1,2018/05/16 18:43:55
Case No. 120,1,2018/05/16 18:45:11
Case No. 121,0,2018/05/16 19:44:53
Case No. 121,1,2018/05/16 20:20:14
Case No. 121,1,2018/05/16 21:56:40
Case No. 121,1,2018/05/16 22:19:20
Case No. 121,1,2018/05/16 22:34:37
Case No. 121,1,2018/05/16 22:45:49
Case No. 122,0,2018/05/06 19:17:31
Case No. 122,1,2018/05/06 19:23:15
Case No. 122,2,2018/05/06 20:10:59
Case No. 122,5,2018/05/06 20:12:47
Case No. 122,1,2018/05/06 20:15:06
Case No. 122,1,2018/05/06 21:14:22
Case No. 122,1,2018/05/06 22:37:05
Case No. 123,0,2018/05/16 23:10:22
Case No. 123,1,2018/05/16 23:39:28
Case No. 123,1,2018/05/17 00:48:19
Case No. 123,1,2018/05/17 01:01:34
Case No. 123,1,2018/05/17 01:20:07
Case No. 123,1,2018/05/17 01:58:43
Case No. 124,0,2018/05/17 04:29:33
Case No. 124,1,2018/05/17 04:35:07
Case No. 124,1,2018/05/17 04:36:09
Case No. 124,1,2018/05/17 05:01:08
Case No. 124,1,2018/05/17 05:04:43
Case No. 124,1,2018/05/17 05:32:20
Case No. 125,0,2018/05/17 07:18:15
Case No. 125,1,2018/05/17 07:45:36
Case No. 125,1,2018/05/17 07:56:57
Case No. 125,1,2018/05/17 08:15:20
Case No. 125,1,2018/05/17 10:23:18
Case No. 125,1,2018/05/17 10:37:19
Case No. 126,0,2018/05/06 23:05:22
Case No. 126,1,2018/05/06 23:17:52
Case No. 126,2,2018/05/06 23:55:15
Case No. 126,5,2018/05/07 00:10:31
Case No. 126,1,2018/05/07 01:01:10
Case No. 126,1,2018/05/07 02:00:29
Case No. 126,1,2018/05/07 02:04:47
Case No. 127,0,2018/05/17 11:06:57
Case No. 127,1,2018/05/17 12:14:59
Case No. 127,1,2018/05/17 12:41:38
Case No. 127,1,2018/05/17 12:51:09
Case No. 127,1,2018/05/17 13:01:59
Case No. 127,1,2018/05/17 14:14:01
Case No. 128,0,2018/05/17 16:42:36
Case No. 128,1,2018/05/17 17:15:06
Case No. 128,1,2018/05/17 17:42:07
Case No. 128,1,2018/05/17 18:25:55
Case No. 128,1,2018/05/17 18:48:20
Case No. 128,1,2018/05/17 18:59:14
Case No. 129,0,2018/05/17 20:42:43
Case No. 129,1,2018/05/17 21:03:48
Case No. 129,1,2018/05/17 21:13:26
Case No. 129,1,2018/05/17 21:40:14
Case No. 129,1,2018/05/17 22:34:18
Case No. 129,1,2018/05/17 22:50:34
Case No. 130,0,2018/05/07 04:08:01
Case No. 130,1,2018/05/07 04:17:59
Case No. 130,2,2018/05/07 05:16:39
Case No. 130,5,2018/05/07 05:23:56
Case No. 130,1,2018/05/07 06:29:06
Case No. 130,1,2018/05/07 06:44:02
Case No. 130,1,2018/05/07 06:52:33
Case No. 131,0,2018/05/17 23:57:27
Case No. 131,1,2018/05/18 01:09:14
Case No. 131,1,2018/05/18 01:23:45
Case No. 131,1,2018/05/18 01:39:17
Case No. 131,1,2018/05/18 02:05:29
Case No. 131,1,2018/05/18 02:12:54
Case No. 132,0,2018/05/18 05:29:20
Case No. 132,1,2018/05/18 06:13:26
Case No. 132,1,2018/05/18 06:21:18
Case No. 132,1,2018/05/18 06:27:30
Case No. 132,1,2018/05/18 06:36:39
Case No. 132,1,2018/05/18 06:52:08
Case No. 133,0,2018/05/18 07:04:13
Case No. 133,1,2018/05/18 07:12:03
Case No. 133,1,2018/05/18 07:33:29
Case No. 133,1,2018/05/18 08:24:07
Case No. 133,1,2018/05/18 08:36:38
Case No. 133,1,2018/05/18 09:19:58
Case No. 134,0,2018/05/07 07:24:06
Case No. 134,1,2018/05/07 08:30:27
Case No. 134,2,2018/05/07 09:21:32
Case No. 134,5,2018/05/07 09:49:03
Case No. 134,1,2018/05/07 10:00:44
Case No. 134,1,2018/05/07 10:27:53
Case No. 134,1,2018/05/07 10:45:30
Case No. 135,0,2018/05/18 11:07:14
Case No. 135,1,2018/05/18 11:09:24
Case No. 135,1,2018/05/18 11:43:05
Case No. 135,1,2018/05/18 12:50:28
Case No. 135,1,2018/05/18 14:28:51
Case No. 135,1,2018/05/18 14:52:20
Case No. 136,0,2018/05/18 15:36:44
Case No. 136,1,2018/05/18 15:42:56
Case No. 136,1,2018/05/18 15:47:07
Case No. 136,1,2018/05/18 17:09:25
Case No. 136,1,2018/05/18 18:01:59
Case No. 136,1,2018/05/18 18:42:12
Case No. 137,0,2018/05/18 20:02:50
Case No. 137,1,2018/05/18 20:04:49
Case No. 137,1,2018/05/18 20:06:17
Case No. 137,1,2018/05/18 20:58:23
Case No. 137,1,2018/05/18 21:26:38
Case No. 137,1,2018/05/18 22:12:29
Case No. 138,0,2018/05/07 11:51:26
Case No. 138,1,2018/05/07 12:03:47
Case No. 138,2,2018/05/07 12:31:50
Case No. 138,5,2018/05/07 13:09:47
Case No. 138,1,2018/05/07 14:07:29
Case No. 138,1,2018/05/07 14:08:57
Case No. 138,1,2018/05/07 14:15:55
Case No. 139,0,2018/05/18 23:43:22
Case No. 139,1,2018/05/19 00:28:06
Case No. 139,1,2018/05/19 00:29:30
Case No. 139,1,2018/05/19 00:42:45
Case No. 139,1,2018/05/19 02:05:16
Case No. 139,1,2018/05/19 02:28:59
Case No. 140,0,2018/05/19 03:23:58
Case No. 140,1,2018/05/19 04:10:23
Case No. 140,1,2018/05/19 05:05:17
Case No. 140,1,2018/05/19 05:18:37
Case No. 140,1,2018/05/19 05:19:15
Case No. 140,1,2018/05/19 06:29:21
Case No. 141,0,2018/05/19 07:52:42
Case No. 141,1,2018/05/19 08:24:02
Case No. 141,1,2018/05/19 08:27:07
Case No. 141,1,2018/05/19 09:17:36
Case No. 141,1,2018/05/19 10:00:17
Case No. 141,1,2018/05/19 10:03:24
Case No. 142,0,2018/05/07 15:13:58
Case No. 142,1,2018/05/07 15:26:44
Case No. 142,2,2018/05/07 15:48:52
Case No. 142,5,2018/05/07 17:05:13
Case No. 142,1,2018/05/07 17:16:44
Case No. 142,1,2018/05/07 17:20:48
Case No. 142,1,2018/05/07 18:03:02
Case No. 143,0,2018/05/19 11:45:25
Case No. 143,1,2018/05/19 12:03:15
Case No. 143,1,2018/05/19 13:11:33
Case No. 143,1,2018/05/19 13:52:41
Case No. 143,1,2018/05/19 14:28:55
Case No. 143,1,2018/05/19 14:59:27
Case No. 144,0,2018/05/19 15:14:14
Case No. 144,1,2018/05/19 15:43:57
Case No. 144,1,2018/05/19 16:12:20
Case No. 144,1,2018/05/19 16:27:09
Case No. 144,1,2018/05/19 17:19:17
Case No. 144,1,2018/05/19 18:05:30
Case No. 145,0,2018/05/19 19:24:58
Case No. 145,1,2018/05/19 19:44:00
Case No. 145,1,2018/05/19 21:51:21
Case No. 145,1,2018/05/19 22:14:54
Case No. 145,1,2018/05/19 22:34:12
Case No. 145,1,2018/05/19 22:51:51
Case No. 146,0,2018/05/07 19:48:45
Case No. 146,1,2018/05/07 20:30:23
Case No. 146,2,2018/05/07 20:51:10
Case No. 146,5,2018/05/07 21:59:47
Case No. 146,1,2018/05/07 22:01:20
Case No. 146,1,2018/05/07 22:18:45
Case No. 146,1,2018/05/07 22:42:56
Case No. 147,0,2018/05/19 23:09:01
Case No. 147,1,2018/05/19 23:27:35
Case No. 147,1,2018/05/20 00:21:12
Case No. 147,1,2018/05/20 00:36:23
Case No. 147,1,2018/05/20 01:27:56
Case No. 147,1,2018/05/20 02:57:43
Case No. 148,0,2018/05/20 03:38:09
Case No. 148,1,2018/05/20 03:54:24
Case No. 148,1,2018/05/20 05:08:48
Case No. 148,1,2018/05/20 06:31:19
Case No. 148,1,2018/05/20 06:47:20
Case No. 148,1,2018/05/20 06:55:33
Case No. 149,0,2018/05/20 07:15:54
Case No. 149,1,2018/05/20 07:46:39
Case No. 149,1,2018/05/20 08:33:37
Case No. 149,1,2018/05/20 09:17:40
Case No. 149,1,2018/05/20 09:23:04
Case No. 149,1,2018/05/20 09:30:32
Case No. 150,0,2018/05/07 23:29:50
Case No. 150,1,2018/05/08 00:07:08
Case No. 150,2,2018/05/08 01:10:30
Case No. 150,5,2018/05/08 02:09:03
Case No. 150,1,2018/05/08 02:22:35
Case No. 150,1,2018/05/08 02:42:56
Case No. 150,1,2018/05/08 02:57:15
Case No. 151,0,2018/05/20 11:38:54
Case No. 151,1,2018/05/20 11:41:23
Case No. 151,1,2018/05/20 11:46:08
Case No. 151,1,2018/05/20 11:53:36
Case No. 151,1,2018/05/20 11:59:25
Case No. 151,1,2018/05/20 12:55:15
Case No. 152,0,2018/05/20 15:13:34
Case No. 152,1,2018/05/20 15:20:24
Case No. 152,1,2018/05/20 16:44:52
Case No. 152,1,2018/05/20 16:49:10
Case No. 152,1,2018/05/20 17:02:45
Case No. 152,1,2018/05/20 18:05:14
Case No. 153,0,2018/05/20 19:15:02
Case No. 153,1,2018/05/20 20:54:37
Case No. 153,1,2018/05/20 22:02:08
Case No. 153,1,2018/05/20 22:03:45
Case No. 153,1,2018/05/20 22:29:35
Case No. 153,1,2018/05/20 22:32:29
Case No. 154,0,2018/05/08 04:41:02
Case No. 154,1,2018/05/08 05:05:17
Case No. 154,2,2018/05/08 05:40:00
Case No. 154,5,2018/05/08 05:40:56
Case No. 154,1,2018/05/08 05:48:53
Case No. 154,1,2018/05/08 06:35:45
Case No. 154,1,2018/05/08 06:58:41
Case No. 155,0,2018/05/21 00:29:18
Case No. 155,1,2018/05/21 01:17:56
Case No. 155,1,2018/05/21 01:49:45
Case No. 155,1,2018/05/21 02:14:38
Case No. 155,1,2018/05/21 02:50:38
Case No. 155,1,2018/05/21 02:50:47
Case No. 156,0,2018/05/21 03:07:05
Case No. 156,1,2018/05/21 03:42:49
Case No. 156,1,2018/05/21 05:19:28
Case No. 156,1,2018/05/21 05:43:22
Case No. 156,1,2018/05/21 06:06:41
Case No. 156,1,2018/05/21 06:45:51
Case No. 157,0,2018/05/21 07:41:40
Case No. 157,1,2018/05/21 07:47:58
Case No. 157,1,2018/05/21 07:54:38
Case No. 157,1,2018/05/21 09:46:08
Case No. 157,1,2018/05/21 10:05:05
Case No. 157,1,2018/05/21 10:59:28
Case No. 158,0,2018/05/08 08:33:07
Case No. 158,1,2018/05/08 08:39:14
Case No. 158,2,2018/05/08 08:51:15
Case No. 158,5,2018/05/08 09:39:42
Case No. 158,1,2018/05/08 09:44:30
Case No. 158,1,2018/05/08 09:59:20
Case No. 158,1,2018/05/08 10:43:20
Case No. 159,0,2018/05/21 12:53:19
Case No. 159,1,2018/05/21 13:00:00
Case No. 159,1,2018/05/21 13:48:04
Case No. 159,1,2018/05/21 14:14:42
Case No. 159,1,2018/05/21 14:19:43
Case No. 159,1,2018/05/21 14:57:16
Case No. 160,0,2018/05/21 16:46:09
Case No. 160,1,2018/05/21 17:11:47
Case No. 160,1,2018/05/21 17:42:28
Case No. 160,1,2018/05/21 17:46:17
Case No. 160,1,2018/05/21 18:16:14
Case No. 160,1,2018/05/21 18:22:50
Case No. 161,0,2018/05/21 19:17:45
Case No. 161,1,2018/05/21 19:51:06
Case No. 161,1,2018/05/21 20:02:01
Case No. 161,1,2018/05/21 20:04:41
Case No. 161,1,2018/05/21 21:58:40
Case No. 161,1,2018/05/21 22:14:10
Case No. 162,0,2018/05/08 11:23:07
Case No. 162,1,2018/05/08 11:32:38
Case No. 162,2,2018/05/08 11:42:07
Case No. 162,5,2018/05/08 11:48:40
Case No. 162,1,2018/05/08 12:31:27
Case No. 162,1,2018/05/08 13:12:02
Case No. 162,1,2018/05/08 14:01:15
Case No. 163,0,2018/05/21 23:43:22
Case No. 163,1,2018/05/21 23:51:04
Case No. 163,1,2018/05/22 01:28:08
Case No. 163,1,2018/05/22 01:32:06
Case No. 163,1,2018/05/22 01:42:01
Case No. 163,1,2018/05/22 02:08:26
Case No. 164,0,2018/05/22 04:16:09
Case No. 164,1,2018/05/22 05:34:23
Case No. 164,1,2018/05/22 05:42:31
Case No. 164,1,2018/05/22 05:46:30
Case No. 164,1,2018/05/22 06:12:20
Case No. 164,1,2018/05/22 06:17:07
Case No. 165,0,2018/05/22 07:14:17
Case No. 165,1,2018/05/22 07:58:40
Case No. 165,1,2018/05/22 08:01:42
Case No. 165,1,2018/05/22 09:22:20
Case No. 165,1,2018/05/22 09:58:07
Case No. 165,1,2018/05/22 10:16:23
Case No. 166,0,2018/05/08 15:07:24
Case No. 166,1,2018/05/08 16:48:52
Case No. 166,2,2018/05/08 17:01:18
Case No. 166,5,2018/05/08 17:38:27
Case No. 166,1,2018/05/08 17:40:59
Case No. 166,1,2018/05/08 17:54:01
Case No. 166,1,2018/05/08 18:52:47
Case No. 167,0,2018/05/22 12:11:55
Case No. 167,1,2018/05/22 12:14:21
Case No. 167,1,2018/05/22 12:25:41
Case No. 167,1,2018/05/22 12:37:40
Case No. 167,1,2018/05/22 12:55:18
Case No. 167,1,2018/05/22 14:59:02
Case No. 168,0,2018/05/22 15:17:00
Case No. 168,1,2018/05/22 15:41:10
Case No. 168,1,2018/05/22 15:56:41
Case No. 168,1,2018/05/22 17:00:19
Case No. 168,1,2018/05/22 17:49:26
Case No. 168,1,2018/05/22 18:14:06
Case No. 169,0,2018/05/22 19:38:56
Case No. 169,1,2018/05/22 20:11:07
Case No. 169,1,2018/05/22 20:26:14
Case No. 169,1,2018/05/22 20:34:41
Case No. 169,1,2018/05/22 20:59:42
Case No. 169,1,2018/05/22 21:00:36
Case No. 170,0,2018/05/08 19:11:34
Case No. 170,1,2018/05/08 19:19:22
Case No. 170,2,2018/05/08 19:40:41
Case No. 170,5,2018/05/08 21:24:02
Case No. 170,1,2018/05/08 21:39:00
Case No. 170,1,2018/05/08 22:40:51
Case No. 170,1,2018/05/08 22:50:47
Case No. 171,0,2018/05/23 00:17:30
Case No. 171,1,2018/05/23 00:19:30
Case No. 171,1,2018/05/23 00:41:28
Case No. 171,1,2018/05/23 01:22:47
Case No. 171,1,2018/05/23 02:00:05
Case No. 171,1,2018/05/23 02:54:16
Case No. 172,0,2018/05/23 03:38:42
Case No. 172,1,2018/05/23 03:45:59
Case No. 172,1,2018/05/23 04:07:02
Case No. 172,1,2018/05/23 05:20:20
Case No. 172,1,2018/05/23 05:51:49
Case No. 172,1,2018/05/23 06:19:42
Case No. 173,0,2018/05/23 07:06:04
Case No. 173,1,2018/05/23 08:26:00
Case No. 173,1,2018/05/23 08:48:10
Case No. 173,1,2018/05/23 09:06:11
Case No. 173,1,2018/05/23 10:42:20
Case No. 173,1,2018/05/23 10:56:55
Case No. 174,0,2018/05/09 00:17:19
Case No. 174,1,2018/05/09 00:26:44
Case No. 174,2,2018/05/09 00:53:45
Case No. 174,5,2018/05/09 01:39:48
Case No. 174,1,2018/05/09 01:54:17
Case No. 174,1,2018/05/09 02:00:55
Case No. 174,1,2018/05/09 02:13:37
Case No. 175,0,2018/05/23 11:24:07
Case No. 175,1,2018/05/23 11:56:22
Case No. 175,1,2018/05/23 12:43:36
Case No. 175,1,2018/05/23 13:13:40
Case No. 175,1,2018/05/23 13:52:32
Case No. 175,1,2018/05/23 14:27:40
Case No. 176,0,2018/05/23 15:28:38
Case No. 176,1,2018/05/23 16:30:32
Case No. 176,1,2018/05/23 17:21:05
Case No. 176,1,2018/05/23 18:25:23
Case No. 176,1,2018/05/23 18:31:45
Case No. 176,1,2018/05/23 18:33:30
Case No. 177,0,2018/05/23 20:01:54
Case No. 177,1,2018/05/23 20:03:14
Case No. 177,1,2018/05/23 20:53:30
Case No. 177,1,2018/05/23 21:05:48
Case No. 177,1,2018/05/23 21:14:34
Case No. 177,1,2018/05/23 22:45:20
Case No. 178,0,2018/05/09 03:32:37
Case No. 178,1,2018/05/09 03:34:08
Case No. 178,2,2018/05/09 04:18:15
Case No. 178,5,2018/05/09 05:03:54
Case No. 178,1,2018/05/09 05:30:26
Case No. 178,1,2018/05/09 06:06:03
Case No. 178,1,2018/05/09 06:53:31
Case No. 179,0,2018/05/23 23:34:11
Case No. 179,1,2018/05/23 23:44:50
Case No. 179,1,2018/05/24 00:05:08
Case No. 179,1,2018/05/24 01:47:11
Case No. 179,1,2018/05/24 02:20:08
Case No. 179,1,2018/05/24 02:38:55
Case No. 180,0,2018/05/24 03:06:21
Case No. 180,1,2018/05/24 03:54:16
Case No. 180,1,2018/05/24 04:22:10
Case No. 180,1,2018/05/24 05:45:40
Case No. 180,1,2018/05/24 06:35:51
Case No. 180,1,2018/05/24 06:56:28
Case No. 181,0,2018/05/24 09:37:12
Case No. 181,1,2018/05/24 09:37:29
Case No. 181,1,2018/05/24 09:56:26
Case No. 181,1,2018/05/24 10:38:35
Case No. 181,1,2018/05/24 10:50:26
Case No. 181,1,2018/05/24 10:53:28
Case No. 182,0,2018/05/09 07:12:36
Case No. 182,1,2018/05/09 07:39:50
Case No. 182,2,2018/05/09 08:32:41
Case No. 182,5,2018/05/09 08:36:21
Case No. 182,1,2018/05/09 08:56:59
Case No. 182,1,2018/05/09 09:31:00
Case No. 182,1,2018/05/09 10:49:06
Case No. 183,0,2018/05/24 12:57:58
Case No. 183,1,2018/05/24 13:05:59
Case No. 183,1,2018/05/24 13:08:08
Case No. 183,1,2018/05/24 13:28:05
Case No. 183,1,2018/05/24 13:33:35
Case No. 183,1,2018/05/24 14:06:49
Case No. 184,0,2018/05/24 15:11:23
Case No. 184,1,2018/05/24 16:44:09
Case No. 184,1,2018/05/24 16:45:01
Case No. 184,1,2018/05/24 17:22:15
Case No. 184,1,2018/05/24 18:00:30
Case No. 184,1,2018/05/24 18:55:48
Case No. 185,0,2018/05/24 19:26:25
Case No. 185,1,2018/05/24 19:28:13
Case No. 185,1,2018/05/24 19:56:47
Case No. 185,1,2018/05/24 20:27:48
Case No. 185,1,2018/05/24 20:33:21
Case No. 185,1,2018/05/24 20:58:50
Case No. 186,0,2018/05/09 11:33:00
Case No. 186,1,2018/05/09 11:50:41
Case No. 186,2,2018/05/09 12:20:44
Case No. 186,5,2018/05/09 12:51:09
Case No. 186,1,2018/05/09 12:54:17
Case No. 186,1,2018/05/09 14:45:18
Case No. 186,1,2018/05/09 14:50:17
Case No. 187,0,2018/05/24 23:54:56
Case No. 187,1,2018/05/25 00:08:50
Case No. 187,1,2018/05/25 00:21:09
Case No. 187,1,2018/05/25 00:40:12
Case No. 187,1,2018/05/25 01:01:26
Case No. 187,1,2018/05/25 02:44:27
Case No. 188,0,2018/05/25 03:38:18
Case No. 188,1,2018/05/25 04:13:34
Case No. 188,1,2018/05/25 04:24:55
Case No. 188,1,2018/05/25 05:31:45
Case No. 188,1,2018/05/25 05:34:31
Case No. 188,1,2018/05/25 06:46:05
Case No. 189,0,2018/05/25 07:33:21
Case No. 189,1,2018/05/25 09:56:51
Case No. 189,1,2018/05/25 10:16:50
Case No. 189,1,2018/05/25 10:23:57
Case No. 189,1,2018/05/25 10:37:05
Case No. 189,1,2018/05/25 10:57:39
Case No. 190,0,2018/05/09 16:39:02
Case No. 190,1,2018/05/09 16:52:06
Case No. 190,2,2018/05/09 17:04:47
Case No. 190,5,2018/05/09 17:14:59
Case No. 190,1,2018/05/09 17:45:20
Case No. 190,1,2018/05/09 17:48:48
Case No. 190,1,2018/05/09 18:44:17
Case No. 191,0,2018/05/25 11:08:13
Case No. 191,1,2018/05/25 11:10:44
Case No. 191,1,2018/05/25 12:46:00
Case No. 191,1,2018/05/25 13:30:54
Case No. 191,1,2018/05/25 14:25:37
Case No. 191,1,2018/05/25 14:50:47
Case No. 192,0,2018/05/25 16:21:58
Case No. 192,1,2018/05/25 16:34:59
Case No. 192,1,2018/05/25 17:14:33
Case No. 192,1,2018/05/25 17:28:41
Case No. 192,1,2018/05/25 18:07:07
Case No. 192,1,2018/05/25 18:26:48
Case No. 193,0,2018/05/25 19:48:51
Case No. 193,1,2018/05/25 20:06:42
Case No. 193,1,2018/05/25 21:13:00
Case No. 193,1,2018/05/25 21:13:17
Case No. 193,1,2018/05/25 21:46:18
Case No. 193,1,2018/05/25 21:47:09
Case No. 194,0,2018/05/09 19:11:11
Case No. 194,1,2018/05/09 19:23:58
Case No. 194,2,2018/05/09 19:37:22
Case No. 194,5,2018/05/09 20:01:26
Case No. 194,1,2018/05/09 20:25:02
Case No. 194,1,2018/05/09 21:13:48
Case No. 194,1,2018/05/09 22:47:57
Case No. 195,0,2018/05/26 00:08:23
Case No. 195,1,2018/05/26 01:04:07
Case No. 195,1,2018/05/26 01:57:44
Case No. 195,1,2018/05/26 02:00:49
Case No. 195,1,2018/05/26 02:34:46
Case No. 195,1,2018/05/26 02:58:59
Case No. 196,0,2018/05/26 03:14:23
Case No. 196,1,2018/05/26 03:28:21
Case No. 196,1,2018/05/26 04:05:15
Case No. 196,1,2018/05/26 04:28:49
Case No. 196,1,2018/05/26 06:28:52
Case No. 196,1,2018/05/26 06:40:33
Case No. 197,0,2018/05/26 07:03:38
Case No. 197,1,2018/05/26 07:38:21
Case No. 197,1,2018/05/26 07:50:32
Case No. 197,1,2018/05/26 08:11:27
Case No. 197,1,2018/05/26 09:46:23
Case No. 197,1,2018/05/26 10:27:43
Case No. 198,0,2018/05/09 23:20:25
Case No. 198,1,2018/05/09 23:39:32
Case No. 198,2,2018/05/10 00:01:12
Case No. 198,5,2018/05/10 01:42:43
Case No. 198,1,2018/05/10 01:55:18
Case No. 198,1,2018/05/10 02:11:27
Case No. 198,1,2018/05/10 02:19:26
Case No. 199,0,2018/05/26 11:14:05
Case No. 199,1,2018/05/26 12:05:41
Case No. 199,1,2018/05/26 12:50:52
Case No. 199,1,2018/05/26 14:06:19
Case No. 199,1,2018/05/26 14:27:24
Case No. 199,1,2018/05/26 14:42:38
Case No. 200,0,2018/05/26 15:08:45
Case No. 200,1,2018/05/26 15:36:31
Case No. 200,1,2018/05/26 16:40:11
Case No. 200,1,2018/05/26 16:54:54
Case No. 200,1,2018/05/26 18:06:50
Case No. 200,1,2018/05/26 18:49:31
Case No. 201,0,2018/05/26 19:01:24
Case No. 201,1,2018/05/26 20:07:36
Case No. 201,1,2018/05/26 20:27:51
Case No. 201,1,2018/05/26 20:29:38
Case No. 201,1,2018/05/26 20:57:39
Case No. 201,1,2018/05/26 22:01:57
Case No. 202,0,2018/05/10 03:20:55
Case No. 202,1,2018/05/10 03:35:16
Case No. 202,2,2018/05/10 03:46:23
Case No. 202,5,2018/05/10 05:17:00
Case No. 202,1,2018/05/10 06:05:10
Case No. 202,1,2018/05/10 06:28:50
Case No. 202,1,2018/05/10 06:36:39
Case No. 203,0,2018/05/26 23:42:51
Case No. 203,1,2018/05/27 00:01:41
Case No. 203,1,2018/05/27 01:41:37
Case No. 203,1,2018/05/27 02:26:48
