CaseID,ActivityID,CompleteTimestamp,GroupID
Case No. 39,1,2018/03/25 10:54:59,1
Case No. 39,1,2018/03/25 10:55:40,1
Case No. 39,1,2018/03/25 10:58:36,1
Case No. 39,1,2018/03/25 11:07:57,1
Case No. 39,1,2018/03/25 11:11:02,1
Case No. 40,2,2018/03/25 11:32:39,3
Case No. 40,1,2018/03/25 11:44:35,1
Case No. 40,1,2018/03/25 11:48:14,1
Case No. 40,1,2018/03/25 12:04:06,1
Case No. 40,1,2018/03/25 12:09:16,1
Case No. 40,1,2018/03/25 12:18:29,1
Case No. 40,1,2018/03/25 12:36:34,1
Case No. 40,1,2018/03/25 12:39:36,1
Case No. 40,1,2018/03/25 12:41:28,1
Case No. 40,1,2018/03/25 12:52:25,1
Case No. 40,1,2018/03/25 13:00:28,1
Case No. 40,1,2018/03/25 13:15:51,1
Case No. 40,1,2018/03/25 13:42:18,1
Case No. 40,1,2018/03/25 14:06:49,1
Case No. 40,1,2018/03/25 14:56:33,1
Case No. 41,2,2018/03/25 15:36:49,2
Case No. 41,1,2018/03/25 15:45:26,1
Case No. 41,1,2018/03/25 15:52:45,1
Case No. 41,1,2018/03/25 15:57:59,1
Case No. 41,1,2018/03/25 16:00:29,1
Case No. 41,1,2018/03/25 16:22:22,1
Case No. 41,1,2018/03/25 16:24:49,1
Case No. 41,1,2018/03/25 16:55:37,1
Case No. 41,1,2018/03/25 17:06:53,1
Case No. 41,1,2018/03/25 17:25:34,1
Case No. 41,1,2018/03/25 17:39:36,1
Case No. 41,1,2018/03/25 17:56:28,1
Case No. 41,1,2018/03/25 18:48:04,1
Case No. 41,1,2018/03/25 19:14:19,1
Case No. 41,1,2018/03/25 19:17:34,1
Case No. 42,7,2018/03/25 19:42:36,2
Case No. 42,1,2018/03/25 19:46:46,1
Case No. 42,1,2018/03/25 19:51:57,1
Case No. 42,1,2018/03/25 20:28:30,1
Case No. 42,1,2018/03/25 21:16:31,1
Case No. 42,1,2018/03/25 21:31:48,1
Case No. 42,1,2018/03/25 21:55:27,1
Case No. 42,1,2018/03/25 22:03:45,1
Case No. 42,1,2018/03/25 22:05:52,1
Case No. 42,1,2018/03/25 22:07:07,1
Case No. 42,1,2018/03/25 22:24:11,1
Case No. 42,1,2018/03/25 22:33:19,1
Case No. 42,1,2018/03/25 22:38:08,1
Case No. 42,1,2018/03/25 22:50:48,1
Case No. 42,1,2018/03/25 23:18:43,1
Case No. 43,4,2018/03/22 11:28:47,2
Case No. 43,4,2018/03/22 12:33:43,2
Case No. 43,4,2018/03/22 12:36:56,2
Case No. 43,4,2018/03/22 12:48:16,2
Case No. 43,4,2018/03/22 13:28:10,2
Case No. 43,4,2018/03/22 13:31:12,2
Case No. 43,4,2018/03/22 13:39:42,2
Case No. 43,4,2018/03/22 13:41:33,2
Case No. 43,4,2018/03/22 13:45:44,2
Case No. 43,4,2018/03/22 13:54:08,2
Case No. 43,4,2018/03/22 14:42:29,2
Case No. 43,4,2018/03/22 14:43:15,2
Case No. 43,4,2018/03/22 15:00:55,2
Case No. 43,4,2018/03/22 15:05:30,2
Case No. 43,3,2018/03/22 15:11:54,2
Case No. 44,4,2018/03/22 15:28:47,3
Case No. 44,4,2018/03/22 15:52:55,2
Case No. 44,4,2018/03/22 15:57:08,2
Case No. 44,4,2018/03/22 16:07:30,2
Case No. 44,4,2018/03/22 16:11:40,2
Case No. 44,4,2018/03/22 16:17:23,2
Case No. 44,4,2018/03/22 16:19:35,2
Case No. 44,4,2018/03/22 16:30:43,2
Case No. 44,4,2018/03/22 16:41:51,2
Case No. 44,4,2018/03/22 16:49:29,2
Case No. 44,4,2018/03/22 17:50:10,2
Case No. 44,4,2018/03/22 18:00:33,2
Case No. 44,4,2018/03/22 18:12:12,2
Case No. 44,4,2018/03/22 18:34:43,2
Case No. 44,3,2018/03/22 18:46:14,2
Case No. 45,4,2018/03/22 19:36:32,1
Case No. 45,4,2018/03/22 20:02:55,2
Case No. 45,4,2018/03/22 20:06:35,2
Case No. 45,4,2018/03/22 20:19:09,2
Case No. 45,4,2018/03/22 20:21:50,2
Case No. 45,4,2018/03/22 20:31:49,2
Case No. 45,4,2018/03/22 20:32:15,2
Case No. 45,4,2018/03/22 20:43:40,2
Case No. 45,4,2018/03/22 21:18:38,2
Case No. 45,4,2018/03/22 21:20:33,2
Case No. 45,4,2018/03/22 21:50:37,2
Case No. 45,4,2018/03/22 22:09:36,2
Case No. 45,4,2018/03/22 22:24:44,2
Case No. 45,4,2018/03/22 22:28:15,2
Case No. 45,3,2018/03/22 23:10:35,2
Case No. 46,4,2018/03/23 00:10:15,1
Case No. 46,4,2018/03/23 00:28:14,3
Case No. 46,4,2018/03/23 00:35:49,2
Case No. 46,4,2018/03/23 00:41:27,2
Case No. 46,4,2018/03/23 00:53:06,2
Case No. 46,4,2018/03/23 00:53:54,2
Case No. 46,4,2018/03/23 00:57:37,2
Case No. 46,4,2018/03/23 01:04:43,2
Case No. 46,4,2018/03/23 01:14:41,2
Case No. 46,4,2018/03/23 01:22:18,2
Case No. 46,4,2018/03/23 01:58:07,2
Case No. 46,4,2018/03/23 02:21:33,2
Case No. 46,4,2018/03/23 02:26:37,2
Case No. 46,4,2018/03/23 02:37:34,2
Case No. 46,3,2018/03/23 03:18:31,2
Case No. 47,4,2018/03/23 03:29:15,2
Case No. 47,4,2018/03/23 03:53:48,3
Case No. 47,4,2018/03/23 03:56:05,2
Case No. 47,4,2018/03/23 04:03:04,2
Case No. 47,4,2018/03/23 04:05:21,2
Case No. 47,4,2018/03/23 04:53:05,2
Case No. 47,4,2018/03/23 04:53:42,2
Case No. 47,4,2018/03/23 04:57:19,2
Case No. 47,4,2018/03/23 05:01:03,2
Case No. 47,4,2018/03/23 05:14:55,2
Case No. 47,4,2018/03/23 05:27:54,2
Case No. 47,4,2018/03/23 05:56:03,2
Case No. 47,4,2018/03/23 06:33:43,2
Case No. 47,4,2018/03/23 06:46:30,2
Case No. 47,3,2018/03/23 07:00:50,2
Case No. 48,4,2018/03/23 07:20:19,2
Case No. 48,4,2018/03/23 07:27:20,1
Case No. 48,4,2018/03/23 07:43:12,2
Case No. 48,4,2018/03/23 07:43:16,2
Case No. 48,4,2018/03/23 07:59:48,2
Case No. 48,4,2018/03/23 09:10:28,2
Case No. 48,4,2018/03/23 09:24:14,2
Case No. 48,4,2018/03/23 09:25:07,2
Case No. 48,4,2018/03/23 09:34:29,2
Case No. 48,4,2018/03/23 09:58:41,2
Case No. 48,4,2018/03/23 10:34:20,2
Case No. 48,4,2018/03/23 10:43:12,2
Case No. 48,4,2018/03/23 10:45:31,2
Case No. 48,4,2018/03/23 11:11:00,2
Case No. 48,3,2018/03/23 11:16:24,2
Case No. 49,4,2018/03/23 11:33:29,1
Case No. 49,4,2018/03/23 11:49:40,1
Case No. 49,4,2018/03/23 12:05:03,2
Case No. 49,4,2018/03/23 12:40:49,2
Case No. 49,4,2018/03/23 12:58:28,2
Case No. 49,4,2018/03/23 13:13:42,2
Case No. 49,4,2018/03/23 13:20:18,2
Case No. 49,4,2018/03/23 13:49:39,2
Case No. 49,4,2018/03/23 13:50:19,2
Case No. 49,4,2018/03/23 13:59:16,2
Case No. 49,4,2018/03/23 14:05:26,2
Case No. 49,4,2018/03/23 14:27:02,2
Case No. 49,4,2018/03/23 14:36:25,2
Case No. 49,4,2018/03/23 14:56:02,2
Case No. 49,3,2018/03/23 15:14:12,2
Case No. 50,4,2018/03/23 15:36:41,3
Case No. 50,4,2018/03/23 15:38:48,3
Case No. 50,4,2018/03/23 15:42:05,2
Case No. 50,4,2018/03/23 15:54:47,2
Case No. 50,4,2018/03/23 16:20:55,2
Case No. 50,4,2018/03/23 16:30:25,2
Case No. 50,4,2018/03/23 16:36:23,2
Case No. 50,4,2018/03/23 16:48:04,2
Case No. 50,4,2018/03/23 17:07:32,2
Case No. 50,4,2018/03/23 17:09:49,2
Case No. 50,4,2018/03/23 17:55:05,2
Case No. 50,4,2018/03/23 18:28:42,2
Case No. 50,4,2018/03/23 18:40:32,2
Case No. 50,4,2018/03/23 18:53:30,2
Case No. 50,3,2018/03/23 19:12:44,2
Case No. 51,4,2018/03/23 19:48:01,3
Case No. 51,4,2018/03/23 19:49:24,1
Case No. 51,4,2018/03/23 20:02:27,2
Case No. 51,4,2018/03/23 20:08:43,2
Case No. 51,4,2018/03/23 20:37:47,2
Case No. 51,4,2018/03/23 20:41:10,2
Case No. 51,4,2018/03/23 20:48:37,2
Case No. 51,4,2018/03/23 20:59:55,2
Case No. 51,4,2018/03/23 21:16:00,2
Case No. 51,4,2018/03/23 21:25:01,2
Case No. 51,4,2018/03/23 21:59:29,2
Case No. 51,4,2018/03/23 22:06:06,2
Case No. 51,4,2018/03/23 22:07:47,2
Case No. 51,4,2018/03/23 22:08:02,2
Case No. 51,3,2018/03/23 22:57:21,2
Case No. 52,4,2018/03/23 23:23:41,3
Case No. 52,4,2018/03/23 23:25:25,1
Case No. 52,4,2018/03/23 23:38:32,1
Case No. 52,4,2018/03/23 23:38:53,2
Case No. 52,4,2018/03/23 23:42:12,2
Case No. 52,4,2018/03/24 00:03:35,2
Case No. 52,4,2018/03/24 00:37:04,2
Case No. 52,4,2018/03/24 01:28:18,2
Case No. 52,4,2018/03/24 02:20:10,2
Case No. 52,4,2018/03/24 02:29:37,2
Case No. 52,4,2018/03/24 02:35:10,2
Case No. 52,4,2018/03/24 02:57:29,2
Case No. 52,4,2018/03/24 03:09:06,2
Case No. 52,4,2018/03/24 03:09:47,2
Case No. 52,3,2018/03/24 03:10:09,2
Case No. 53,4,2018/03/24 03:37:50,2
Case No. 53,4,2018/03/24 04:06:17,2
Case No. 53,4,2018/03/24 04:22:57,3
Case No. 53,4,2018/03/24 04:52:58,2
Case No. 53,4,2018/03/24 04:57:14,2
Case No. 53,4,2018/03/24 05:09:39,2
Case No. 53,4,2018/03/24 05:21:42,2
Case No. 53,4,2018/03/24 05:39:55,2
Case No. 53,4,2018/03/24 05:58:50,2
Case No. 53,4,2018/03/24 06:13:25,2
Case No. 53,4,2018/03/24 06:15:21,2
Case No. 53,4,2018/03/24 06:30:08,2
Case No. 53,4,2018/03/24 06:40:35,2
Case No. 53,4,2018/03/24 07:03:48,2
Case No. 53,3,2018/03/24 07:16:14,2
Case No. 54,4,2018/03/24 07:56:05,2
Case No. 54,4,2018/03/24 08:04:38,2
Case No. 54,4,2018/03/24 08:05:04,1
Case No. 54,4,2018/03/24 08:41:30,2
Case No. 54,4,2018/03/24 08:52:32,2
Case No. 54,4,2018/03/24 09:04:28,2
Case No. 54,4,2018/03/24 09:05:55,2
Case No. 54,4,2018/03/24 09:17:05,2
Case No. 54,4,2018/03/24 09:29:53,2
Case No. 54,4,2018/03/24 09:38:40,2
Case No. 54,4,2018/03/24 10:11:21,2
Case No. 54,4,2018/03/24 10:16:32,2
Case No. 54,4,2018/03/24 10:52:03,2
Case No. 54,4,2018/03/24 11:05:54,2
Case No. 54,3,2018/03/24 11:16:25,2
Case No. 55,4,2018/03/24 11:26:05,1
Case No. 55,4,2018/03/24 11:41:04,2
Case No. 55,4,2018/03/24 11:44:07,1
Case No. 55,4,2018/03/24 11:55:33,2
Case No. 55,4,2018/03/24 11:57:43,2
Case No. 55,4,2018/03/24 11:58:21,2
Case No. 55,4,2018/03/24 12:02:59,2
Case No. 55,4,2018/03/24 12:12:09,2
Case No. 55,4,2018/03/24 13:08:08,2
Case No. 55,4,2018/03/24 13:10:05,2
Case No. 55,4,2018/03/24 13:13:02,2
Case No. 55,4,2018/03/24 13:22:26,2
Case No. 55,4,2018/03/24 13:49:53,2
Case No. 55,4,2018/03/24 14:16:05,2
Case No. 55,3,2018/03/24 14:53:31,2
Case No. 56,4,2018/03/24 15:29:10,3
Case No. 56,4,2018/03/24 15:31:02,2
Case No. 56,4,2018/03/24 15:59:37,3
Case No. 56,4,2018/03/24 16:26:54,2
Case No. 56,4,2018/03/24 16:40:16,2
Case No. 56,4,2018/03/24 17:04:22,2
Case No. 56,4,2018/03/24 17:04:24,2
Case No. 56,4,2018/03/24 17:08:35,2
Case No. 56,4,2018/03/24 17:20:24,2
Case No. 56,4,2018/03/24 17:24:17,2
Case No. 56,4,2018/03/24 18:33:58,2
Case No. 56,4,2018/03/24 18:38:36,2
Case No. 56,4,2018/03/24 19:05:06,2
Case No. 56,4,2018/03/24 19:07:40,2
Case No. 56,3,2018/03/24 19:09:44,2
Case No. 57,4,2018/03/24 19:28:36,1
Case No. 57,4,2018/03/24 19:34:28,2
Case No. 57,4,2018/03/24 19:37:12,3
Case No. 57,4,2018/03/24 19:37:46,2
Case No. 57,4,2018/03/24 19:44:21,2
Case No. 57,4,2018/03/24 20:06:17,2
Case No. 57,4,2018/03/24 20:42:45,2
Case No. 57,4,2018/03/24 21:04:44,2
Case No. 57,4,2018/03/24 21:08:31,2
Case No. 57,4,2018/03/24 21:50:49,2
Case No. 57,4,2018/03/24 21:58:53,2
Case No. 57,4,2018/03/24 22:10:37,2
Case No. 57,4,2018/03/24 22:51:01,2
Case No. 57,4,2018/03/24 22:58:16,2
Case No. 57,3,2018/03/24 23:07:17,2
Case No. 58,4,2018/03/24 23:33:53,3
Case No. 58,4,2018/03/25 00:16:11,2
Case No. 58,4,2018/03/25 00:18:22,1
Case No. 58,4,2018/03/25 00:30:34,2
Case No. 58,4,2018/03/25 00:33:29,2
Case No. 58,4,2018/03/25 00:46:06,2
Case No. 58,4,2018/03/25 01:20:07,2
Case No. 58,4,2018/03/25 01:31:48,2
Case No. 58,4,2018/03/25 01:50:36,2
Case No. 58,4,2018/03/25 03:12:31,2
Case No. 58,4,2018/03/25 03:22:48,2
Case No. 58,4,2018/03/25 03:45:18,2
Case No. 58,4,2018/03/25 03:48:34,2
Case No. 58,4,2018/03/25 03:51:00,2
Case No. 58,3,2018/03/25 03:07:43,2
Case No. 59,4,2018/03/25 03:22:07,1
Case No. 59,4,2018/03/25 03:37:44,1
Case No. 59,4,2018/03/25 03:41:40,1
Case No. 59,4,2018/03/25 04:20:37,2
Case No. 59,4,2018/03/25 05:10:17,2
Case No. 59,4,2018/03/25 05:14:58,2
Case No. 59,4,2018/03/25 05:36:51,2
Case No. 59,4,2018/03/25 05:54:59,2
Case No. 59,4,2018/03/25 05:59:56,2
Case No. 59,4,2018/03/25 06:03:19,2
Case No. 59,4,2018/03/25 06:40:01,2
Case No. 59,4,2018/03/25 06:40:23,2
Case No. 59,4,2018/03/25 06:54:06,2
Case No. 59,4,2018/03/25 06:58:24,2
Case No. 59,3,2018/03/25 07:00:09,2
Case No. 60,4,2018/03/25 07:27:58,2
Case No. 60,4,2018/03/25 08:14:50,3
Case No. 60,4,2018/03/25 08:15:03,3
Case No. 60,4,2018/03/25 09:07:47,2
Case No. 60,4,2018/03/25 09:10:40,2
Case No. 60,4,2018/03/25 09:18:07,2
Case No. 60,4,2018/03/25 09:20:50,2
Case No. 60,4,2018/03/25 09:25:46,2
Case No. 60,4,2018/03/25 09:52:09,2
Case No. 60,4,2018/03/25 09:56:52,2
Case No. 60,4,2018/03/25 10:07:13,2
Case No. 60,4,2018/03/25 10:16:51,2
Case No. 60,4,2018/03/25 10:27:00,2
Case No. 60,4,2018/03/25 10:32:39,2
Case No. 60,3,2018/03/25 11:08:46,2
Case No. 61,4,2018/03/25 11:26:18,2
Case No. 61,4,2018/03/25 12:00:21,1
Case No. 61,4,2018/03/25 12:02:08,3
Case No. 61,4,2018/03/25 12:07:31,2
Case No. 61,4,2018/03/25 12:16:07,2
Case No. 61,4,2018/03/25 12:17:10,2
Case No. 61,4,2018/03/25 12:17:27,2
Case No. 61,4,2018/03/25 12:34:33,2
Case No. 61,4,2018/03/25 12:56:06,2
Case No. 61,4,2018/03/25 13:25:43,2
Case No. 61,4,2018/03/25 13:54:50,2
Case No. 61,4,2018/03/25 14:20:13,2
Case No. 61,4,2018/03/25 14:58:05,2
Case No. 61,4,2018/03/25 15:02:31,2
Case No. 61,3,2018/03/25 15:10:12,2
Case No. 62,4,2018/03/25 15:42:52,2
Case No. 62,4,2018/03/25 16:05:57,1
Case No. 62,4,2018/03/25 16:07:32,1
Case No. 62,4,2018/03/25 16:09:39,2
Case No. 62,4,2018/03/25 16:20:21,2
Case No. 62,4,2018/03/25 16:33:21,2
Case No. 62,4,2018/03/25 16:36:25,2
Case No. 62,4,2018/03/25 16:47:24,2
Case No. 62,4,2018/03/25 17:09:01,2
Case No. 62,4,2018/03/25 17:14:22,2
Case No. 62,4,2018/03/25 17:28:44,2
Case No. 62,4,2018/03/25 17:32:24,2
Case No. 62,4,2018/03/25 18:20:58,2
Case No. 62,4,2018/03/25 18:35:05,2
Case No. 62,3,2018/03/25 19:10:31,2
Case No. 63,4,2018/03/25 19:19:49,2
Case No. 63,4,2018/03/25 19:22:52,3
Case No. 63,4,2018/03/25 19:27:27,1
Case No. 63,4,2018/03/25 20:04:29,2
Case No. 63,4,2018/03/25 20:09:12,2
Case No. 63,4,2018/03/25 20:47:08,2
Case No. 63,4,2018/03/25 20:54:33,2
Case No. 63,4,2018/03/25 21:00:32,2
Case No. 63,4,2018/03/25 21:37:39,2
Case No. 63,4,2018/03/25 22:06:39,2
Case No. 63,4,2018/03/25 22:17:52,2
Case No. 63,4,2018/03/25 22:18:50,2
Case No. 63,4,2018/03/25 23:00:55,2
Case No. 63,4,2018/03/25 23:08:11,2
Case No. 63,3,2018/03/25 23:13:38,2
Case No. 64,2,2018/03/22 11:23:34,2
Case No. 64,7,2018/03/22 11:33:31,2
Case No. 64,2,2018/03/22 11:51:35,2
Case No. 64,2,2018/03/22 12:12:25,2
Case No. 64,0,2018/03/22 12:17:20,2
Case No. 64,6,2018/03/22 12:51:58,2
Case No. 64,4,2018/03/22 13:14:11,2
Case No. 64,4,2018/03/22 13:20:10,2
Case No. 64,7,2018/03/22 13:42:17,2
Case No. 64,6,2018/03/22 14:05:33,2
Case No. 64,0,2018/03/22 14:13:46,2
Case No. 64,4,2018/03/22 14:17:39,3
Case No. 64,1,2018/03/22 14:31:44,2
Case No. 64,1,2018/03/22 14:34:15,1
Case No. 64,4,2018/03/22 14:54:32,2
Case No. 65,2,2018/03/22 15:20:31,2
Case No. 65,2,2018/03/22 15:31:41,2
Case No. 65,7,2018/03/22 15:48:06,2
Case No. 65,2,2018/03/22 16:10:17,2
Case No. 65,0,2018/03/22 16:38:11,2
Case No. 65,6,2018/03/22 16:52:23,2
Case No. 65,4,2018/03/22 17:45:45,2
Case No. 65,4,2018/03/22 17:57:20,2
Case No. 65,6,2018/03/22 18:06:36,2
Case No. 65,7,2018/03/22 18:06:42,2
Case No. 65,0,2018/03/22 18:21:36,2
Case No. 65,4,2018/03/22 18:31:14,2
Case No. 65,4,2018/03/22 18:47:33,2
Case No. 65,4,2018/03/22 19:06:39,2
Case No. 65,4,2018/03/22 19:18:36,2
Case No. 66,2,2018/03/22 19:53:05,2
Case No. 66,2,2018/03/22 19:56:19,2
Case No. 66,7,2018/03/22 19:56:50,2
Case No. 66,2,2018/03/22 20:05:46,2
Case No. 66,6,2018/03/22 20:10:24,2
Case No. 66,0,2018/03/22 20:22:02,2
Case No. 66,4,2018/03/22 20:45:58,2
Case No. 66,4,2018/03/22 21:26:11,2
Case No. 66,6,2018/03/22 21:31:27,2
Case No. 66,7,2018/03/22 21:59:17,2
Case No. 66,0,2018/03/22 22:16:52,2
Case No. 66,4,2018/03/22 22:19:02,2
Case No. 66,4,2018/03/22 22:20:06,2
Case No. 66,4,2018/03/22 22:20:21,2
Case No. 66,4,2018/03/22 22:31:49,2
Case No. 67,2,2018/03/23 00:11:49,2
Case No. 67,2,2018/03/23 00:31:28,2
Case No. 67,7,2018/03/23 00:35:38,2
Case No. 67,2,2018/03/23 00:40:34,2
Case No. 67,0,2018/03/23 01:01:45,2
Case No. 67,1,2018/03/23 01:20:55,2
Case No. 67,4,2018/03/23 01:24:01,2
Case No. 67,6,2018/03/23 01:34:05,2
Case No. 67,7,2018/03/23 01:35:08,2
Case No. 67,6,2018/03/23 01:57:11,2
Case No. 67,0,2018/03/23 02:09:32,2
Case No. 67,4,2018/03/23 02:17:06,2
Case No. 67,4,2018/03/23 02:54:16,2
Case No. 67,4,2018/03/23 03:11:43,2
Case No. 67,1,2018/03/23 03:13:07,1
Case No. 68,2,2018/03/23 03:30:53,2
Case No. 68,2,2018/03/23 03:31:48,2
Case No. 68,7,2018/03/23 03:32:48,2
Case No. 68,2,2018/03/23 03:49:39,2
Case No. 68,6,2018/03/23 04:27:32,2
Case No. 68,0,2018/03/23 04:28:01,3
Case No. 68,4,2018/03/23 04:42:32,2
Case No. 68,4,2018/03/23 04:50:57,2
Case No. 68,6,2018/03/23 05:03:15,2
Case No. 68,7,2018/03/23 05:05:12,2
Case No. 68,0,2018/03/23 06:08:45,2
Case No. 68,4,2018/03/23 06:11:19,2
Case No. 68,4,2018/03/23 06:48:35,2
Case No. 68,4,2018/03/23 06:49:43,2
Case No. 68,1,2018/03/23 07:13:29,2
Case No. 69,2,2018/03/23 07:23:29,2
Case No. 69,2,2018/03/23 07:27:34,2
Case No. 69,7,2018/03/23 07:28:37,2
Case No. 69,2,2018/03/23 07:31:17,2
Case No. 69,0,2018/03/23 07:56:59,2
Case No. 69,6,2018/03/23 08:17:28,2
Case No. 69,4,2018/03/23 08:22:36,2
Case No. 69,1,2018/03/23 09:19:27,2
Case No. 69,6,2018/03/23 09:31:12,2
Case No. 69,7,2018/03/23 09:34:06,3
Case No. 69,1,2018/03/23 10:05:56,1
Case No. 69,0,2018/03/23 10:42:41,2
Case No. 69,4,2018/03/23 11:02:39,2
Case No. 69,4,2018/03/23 11:11:38,2
Case No. 69,4,2018/03/23 11:15:58,2
Case No. 70,2,2018/03/23 11:24:00,2
Case No. 70,2,2018/03/23 11:28:26,2
Case No. 70,7,2018/03/23 11:28:51,2
Case No. 70,2,2018/03/23 11:30:52,2
Case No. 70,6,2018/03/23 12:30:38,2
Case No. 70,0,2018/03/23 12:38:18,2
Case No. 70,4,2018/03/23 12:39:09,2
Case No. 70,4,2018/03/23 13:16:34,2
Case No. 70,7,2018/03/23 13:32:23,2
Case No. 70,6,2018/03/23 13:37:46,2
Case No. 70,0,2018/03/23 13:51:34,2
Case No. 70,4,2018/03/23 13:54:22,2
Case No. 70,4,2018/03/23 13:54:40,2
Case No. 70,4,2018/03/23 14:14:07,2
Case No. 70,4,2018/03/23 14:40:46,2
Case No. 71,2,2018/03/23 15:27:28,3
Case No. 71,2,2018/03/23 15:40:16,2
Case No. 71,7,2018/03/23 15:58:44,2
Case No. 71,2,2018/03/23 16:30:14,2
Case No. 71,6,2018/03/23 16:41:55,2
Case No. 71,0,2018/03/23 16:48:18,2
Case No. 71,4,2018/03/23 16:49:13,2
Case No. 71,4,2018/03/23 17:12:25,2
Case No. 71,7,2018/03/23 17:12:28,2
Case No. 71,6,2018/03/23 17:13:33,2
Case No. 71,0,2018/03/23 17:41:43,2
Case No. 71,4,2018/03/23 18:05:20,2
Case No. 71,4,2018/03/23 18:31:40,2
Case No. 71,4,2018/03/23 18:43:57,2
Case No. 71,4,2018/03/23 19:04:57,2
Case No. 72,2,2018/03/23 19:35:51,1
Case No. 72,2,2018/03/23 19:37:23,2
Case No. 72,7,2018/03/23 19:40:17,2
Case No. 72,2,2018/03/23 19:52:34,2
Case No. 72,6,2018/03/23 20:01:32,2
Case No. 72,0,2018/03/23 20:49:51,2
Case No. 72,4,2018/03/23 20:54:17,2
Case No. 72,4,2018/03/23 21:11:47,2
Case No. 72,7,2018/03/23 21:43:25,2
Case No. 72,6,2018/03/23 22:00:10,2
Case No. 72,0,2018/03/23 22:18:21,2
Case No. 72,4,2018/03/23 22:47:19,2
Case No. 72,4,2018/03/23 22:54:39,2
Case No. 72,4,2018/03/23 23:07:53,2
Case No. 72,4,2018/03/23 23:10:42,2
Case No. 73,2,2018/03/23 23:34:46,1
Case No. 73,2,2018/03/23 23:42:46,3
Case No. 73,7,2018/03/23 23:52:00,2
Case No. 73,2,2018/03/24 00:14:15,2
Case No. 73,6,2018/03/24 00:28:20,2
Case No. 73,0,2018/03/24 00:32:07,2
Case No. 73,4,2018/03/24 00:34:14,2
Case No. 73,4,2018/03/24 01:04:12,2
Case No. 73,7,2018/03/24 01:35:53,2
Case No. 73,6,2018/03/24 01:49:32,2
Case No. 73,0,2018/03/24 01:52:07,2
Case No. 73,4,2018/03/24 02:04:13,2
Case No. 73,4,2018/03/24 02:40:18,2
Case No. 73,4,2018/03/24 02:47:53,2
Case No. 73,4,2018/03/24 02:59:06,2
Case No. 74,2,2018/03/24 03:25:39,2
Case No. 74,2,2018/03/24 03:55:47,3
Case No. 74,7,2018/03/24 04:22:14,2
Case No. 74,2,2018/03/24 05:24:04,2
Case No. 74,6,2018/03/24 05:34:41,2
Case No. 74,0,2018/03/24 05:38:53,2
Case No. 74,4,2018/03/24 05:44:58,2
Case No. 74,4,2018/03/24 06:03:39,2
Case No. 74,7,2018/03/24 06:08:20,2
Case No. 74,6,2018/03/24 06:12:28,2
Case No. 74,0,2018/03/24 06:26:10,2
Case No. 74,4,2018/03/24 06:44:48,2
Case No. 74,4,2018/03/24 06:47:09,2
Case No. 74,4,2018/03/24 06:59:47,2
Case No. 74,4,2018/03/24 07:05:37,2
Case No. 75,2,2018/03/24 07:24:51,2
Case No. 75,2,2018/03/24 07:54:01,1
Case No. 75,7,2018/03/24 08:01:49,2
Case No. 75,2,2018/03/24 08:13:47,2
Case No. 75,6,2018/03/24 08:24:22,2
Case No. 75,0,2018/03/24 08:44:01,2
Case No. 75,4,2018/03/24 08:51:00,2
Case No. 75,4,2018/03/24 09:10:16,2
Case No. 75,7,2018/03/24 10:01:08,2
Case No. 75,6,2018/03/24 10:12:15,2
Case No. 75,0,2018/03/24 10:25:09,2
Case No. 75,4,2018/03/24 10:29:32,2
Case No. 75,4,2018/03/24 10:37:54,2
Case No. 75,4,2018/03/24 10:54:38,2
Case No. 75,4,2018/03/24 11:15:17,2
Case No. 76,2,2018/03/24 11:35:05,1
Case No. 76,2,2018/03/24 11:38:05,1
Case No. 76,7,2018/03/24 12:25:51,2
Case No. 76,2,2018/03/24 12:27:52,2
Case No. 76,6,2018/03/24 12:30:02,2
Case No. 76,0,2018/03/24 12:31:30,2
Case No. 76,4,2018/03/24 12:46:41,2
Case No. 76,4,2018/03/24 13:55:58,2
Case No. 76,7,2018/03/24 14:06:00,2
Case No. 76,6,2018/03/24 14:27:09,2
Case No. 76,0,2018/03/24 14:41:00,2
Case No. 76,4,2018/03/24 14:51:31,2
Case No. 76,4,2018/03/24 14:52:42,2
Case No. 76,4,2018/03/24 15:04:51,2
Case No. 76,4,2018/03/24 15:14:30,2
Case No. 77,2,2018/03/24 15:40:41,3
Case No. 77,2,2018/03/24 15:44:26,3
Case No. 77,7,2018/03/24 15:47:22,2
Case No. 77,2,2018/03/24 16:17:17,2
Case No. 77,6,2018/03/24 16:21:46,2
Case No. 77,0,2018/03/24 16:29:06,2
Case No. 77,4,2018/03/24 16:33:21,2
Case No. 77,4,2018/03/24 16:46:16,2
Case No. 77,7,2018/03/24 17:22:07,2
Case No. 77,6,2018/03/24 17:25:20,2
Case No. 77,0,2018/03/24 17:35:49,2
Case No. 77,4,2018/03/24 18:36:02,2
Case No. 77,4,2018/03/24 18:42:33,2
Case No. 77,4,2018/03/24 18:51:28,2
Case No. 77,4,2018/03/24 19:15:56,2
Case No. 78,2,2018/03/24 19:55:25,3
Case No. 78,2,2018/03/24 20:14:00,1
Case No. 78,7,2018/03/24 20:25:10,2
Case No. 78,2,2018/03/24 20:50:32,2
Case No. 78,6,2018/03/24 20:55:25,2
Case No. 78,0,2018/03/24 20:59:28,2
Case No. 78,4,2018/03/24 21:01:46,2
