CaseID,ActivityID,CompleteTimestamp,attribute1,attribute2,attribute3,attribute4,attribute5
Case No. 22,0,2018/07/10 01:31:41,1,0,0,0,0
Case No. 22,0,2018/07/10 01:38:02,1,0,0,0,0
Case No. 22,0,2018/07/10 01:55:28,1,0,0,0,0
Case No. 22,0,2018/07/10 02:05:30,1,0,0,0,0
Case No. 22,0,2018/07/10 02:12:14,1,0,0,0,0
Case No. 22,0,2018/07/10 02:14:39,1,0,0,0,0
Case No. 22,0,2018/07/10 02:17:11,1,0,0,0,0
Case No. 23,0,2018/07/10 02:59:09,0,1,0,2,0
Case No. 23,2,2018/07/10 03:05:35,1,0,1,0,0
Case No. 23,7,2018/07/10 03:13:18,3,0,0,0,0
Case No. 23,1,2018/07/10 03:22:53,0,0,0,0,0
Case No. 23,6,2018/07/10 03:38:38,0,0,0,0,0
Case No. 23,0,2018/07/10 03:39:28,1,0,0,0,0
Case No. 23,0,2018/07/10 04:02:41,1,0,0,0,0
Case No. 23,0,2018/07/10 04:05:33,1,0,0,0,0
Case No. 23,0,2018/07/10 04:16:09,1,0,0,0,0
Case No. 23,0,2018/07/10 04:24:47,1,0,0,0,0
Case No. 23,0,2018/07/10 04:26:23,1,0,0,0,0
Case No. 23,0,2018/07/10 04:32:02,1,0,0,0,0
Case No. 23,0,2018/07/10 04:34:51,1,0,0,0,0
Case No. 23,0,2018/07/10 04:46:23,1,0,0,0,0
Case No. 23,0,2018/07/10 05:07:06,1,0,0,0,0
Case No. 23,0,2018/07/10 05:15:05,1,0,0,0,0
Case No. 23,0,2018/07/10 05:21:28,1,0,0,0,0
Case No. 23,0,2018/07/10 05:21:51,1,0,0,0,0
Case No. 23,0,2018/07/10 05:37:04,1,0,0,0,0
Case No. 23,0,2018/07/10 06:34:17,1,0,0,0,0
Case No. 24,0,2018/07/10 06:59:43,0,1,0,3,0
Case No. 24,2,2018/07/10 07:05:17,1,0,1,0,0
Case No. 24,7,2018/07/10 07:13:38,3,0,0,0,0
Case No. 24,1,2018/07/10 07:56:08,0,0,0,0,0
Case No. 24,6,2018/07/10 07:59:05,0,0,0,0,0
Case No. 24,0,2018/07/10 07:59:21,1,0,0,0,0
Case No. 24,0,2018/07/10 08:03:09,1,0,0,0,0
Case No. 24,0,2018/07/10 08:03:50,1,0,0,0,0
Case No. 24,0,2018/07/10 08:06:37,1,0,0,0,0
Case No. 24,0,2018/07/10 08:33:46,1,0,0,0,0
Case No. 24,0,2018/07/10 08:52:42,1,0,0,0,0
Case No. 24,0,2018/07/10 09:00:11,1,0,0,0,0
Case No. 24,0,2018/07/10 09:01:56,1,0,0,0,0
Case No. 24,0,2018/07/10 09:13:35,1,0,0,0,0
Case No. 24,0,2018/07/10 09:54:52,1,0,0,0,0
Case No. 24,0,2018/07/10 10:00:53,1,0,0,0,0
Case No. 24,0,2018/07/10 10:14:57,1,0,0,0,0
Case No. 24,0,2018/07/10 10:26:10,1,0,0,0,0
Case No. 24,0,2018/07/10 10:37:28,1,0,0,0,0
Case No. 24,0,2018/07/10 10:37:43,1,0,0,0,0
Case No. 25,0,2018/07/10 11:11:33,0,2,0,3,1
Case No. 25,2,2018/07/10 11:17:09,1,0,1,0,0
Case No. 25,7,2018/07/10 11:19:36,3,0,0,0,0
Case No. 25,1,2018/07/10 11:25:22,0,0,0,0,0
Case No. 25,6,2018/07/10 11:49:06,0,0,0,0,0
Case No. 25,0,2018/07/10 11:53:51,1,0,0,0,0
Case No. 25,0,2018/07/10 12:09:09,1,0,0,0,0
Case No. 25,0,2018/07/10 12:09:24,1,0,0,0,0
Case No. 25,0,2018/07/10 12:36:36,1,0,0,0,0
Case No. 25,0,2018/07/10 13:12:58,1,0,0,0,0
Case No. 25,0,2018/07/10 13:18:37,1,0,0,0,0
Case No. 25,0,2018/07/10 13:33:50,1,0,0,0,0
Case No. 25,0,2018/07/10 13:51:01,1,0,0,0,0
Case No. 25,0,2018/07/10 13:51:09,1,0,0,0,0
Case No. 25,0,2018/07/10 13:55:40,1,0,0,0,0
Case No. 25,0,2018/07/10 13:57:47,1,0,0,0,0
Case No. 25,0,2018/07/10 13:58:25,1,0,0,0,0
Case No. 25,0,2018/07/10 14:00:26,1,0,0,0,0
Case No. 25,0,2018/07/10 14:01:57,1,0,0,0,0
Case No. 25,0,2018/07/10 14:30:05,1,0,0,0,0
Case No. 26,0,2018/07/10 14:58:06,0,0,0,0,1
Case No. 26,2,2018/07/10 15:08:36,1,0,1,0,0
Case No. 26,7,2018/07/10 15:27:47,3,0,0,0,0
Case No. 26,1,2018/07/10 15:33:30,0,0,0,0,0
Case No. 26,6,2018/07/10 15:49:13,0,0,0,0,0
Case No. 26,0,2018/07/10 16:21:30,1,0,0,0,0
Case No. 26,0,2018/07/10 17:00:47,1,0,0,0,0
Case No. 26,0,2018/07/10 17:08:10,1,0,0,0,0
Case No. 26,0,2018/07/10 17:10:41,1,0,0,0,0
Case No. 26,0,2018/07/10 17:32:46,1,0,0,0,0
Case No. 26,0,2018/07/10 17:49:00,1,0,0,0,0
Case No. 26,0,2018/07/10 17:49:17,1,0,0,0,0
Case No. 26,0,2018/07/10 17:56:15,1,0,0,0,0
Case No. 26,0,2018/07/10 18:09:03,1,0,0,0,0
Case No. 26,0,2018/07/10 18:14:00,1,0,0,0,0
Case No. 26,0,2018/07/10 18:31:52,1,0,0,0,0
Case No. 26,0,2018/07/10 18:34:16,1,0,0,0,0
Case No. 26,0,2018/07/10 18:34:31,1,0,0,0,0
Case No. 26,0,2018/07/10 18:37:49,1,0,0,0,0
Case No. 26,0,2018/07/10 18:43:56,1,0,0,0,0
Case No. 27,0,2018/07/10 18:59:11,0,3,0,0,1
Case No. 27,2,2018/07/10 19:05:16,1,0,1,0,0
Case No. 27,7,2018/07/10 19:11:47,3,0,0,0,0
Case No. 27,1,2018/07/10 19:13:44,0,0,0,0,0
Case No. 27,6,2018/07/10 19:39:35,0,0,0,0,0
Case No. 27,0,2018/07/10 19:39:51,1,0,0,0,0
Case No. 27,0,2018/07/10 20:23:37,1,0,0,0,0
Case No. 27,0,2018/07/10 20:24:58,1,0,0,0,0
Case No. 27,0,2018/07/10 20:39:24,1,0,0,0,0
Case No. 27,0,2018/07/10 20:41:50,1,0,0,0,0
Case No. 27,0,2018/07/10 21:09:06,1,0,0,0,0
Case No. 27,0,2018/07/10 21:15:48,1,0,0,0,0
Case No. 27,0,2018/07/10 21:33:20,1,0,0,0,0
Case No. 27,0,2018/07/10 21:50:37,1,0,0,0,0
Case No. 27,0,2018/07/10 21:53:47,1,0,0,0,0
Case No. 27,0,2018/07/10 21:54:03,1,0,0,0,0
Case No. 27,0,2018/07/10 22:25:43,1,0,0,0,0
Case No. 27,0,2018/07/10 22:44:08,1,0,0,0,0
Case No. 27,0,2018/07/10 22:46:53,1,0,0,0,0
Case No. 27,0,2018/07/10 22:47:58,1,0,0,0,0
Case No. 28,0,2018/07/06 10:53:48,1,1,2,0,2
Case No. 28,0,2018/07/06 11:10:02,2,3,0,0,2
Case No. 28,2,2018/07/06 11:15:10,2,3,1,1,0
Case No. 28,1,2018/07/06 11:15:28,2,3,2,3,3
Case No. 28,4,2018/07/06 11:18:19,1,1,0,0,3
Case No. 28,6,2018/07/06 11:25:25,0,0,2,2,1
Case No. 28,1,2018/07/06 11:26:36,2,1,0,0,2
Case No. 28,2,2018/07/06 11:47:11,2,3,0,0,3
Case No. 28,3,2018/07/06 11:57:05,3,3,2,0,3
Case No. 28,0,2018/07/06 12:01:05,2,1,0,0,3
Case No. 28,6,2018/07/06 12:32:41,0,3,0,0,3
Case No. 28,2,2018/07/06 12:52:58,2,3,0,0,3
Case No. 28,0,2018/07/06 13:28:04,0,3,0,0,3
Case No. 28,1,2018/07/06 13:30:02,0,3,0,0,3
Case No. 28,7,2018/07/06 13:31:04,3,3,0,0,3
Case No. 28,6,2018/07/06 14:00:00,3,3,1,0,3
Case No. 28,2,2018/07/06 14:13:52,2,3,1,3,3
Case No. 28,0,2018/07/06 14:27:55,3,3,0,0,3
Case No. 28,0,2018/07/06 14:34:49,3,3,0,0,3
Case No. 28,0,2018/07/06 14:49:17,3,3,0,0,3
Case No. 29,2,2018/07/06 15:01:01,0,2,1,0,2
Case No. 29,6,2018/07/06 15:14:43,0,3,2,0,3
Case No. 29,0,2018/07/06 15:15:05,1,3,0,0,3
Case No. 29,6,2018/07/06 15:15:16,0,3,2,0,3
Case No. 29,1,2018/07/06 15:16:44,0,3,0,3,1
Case No. 29,7,2018/07/06 15:25:35,0,3,0,0,3
Case No. 29,0,2018/07/06 15:38:16,0,3,0,0,3
Case No. 29,1,2018/07/06 15:38:47,1,3,2,0,3
Case No. 29,4,2018/07/06 15:40:30,0,1,0,0,2
Case No. 29,1,2018/07/06 15:49:48,3,3,2,0,2
Case No. 29,1,2018/07/06 15:59:04,3,3,0,0,3
Case No. 29,6,2018/07/06 16:13:51,3,3,0,0,3
Case No. 29,4,2018/07/06 16:35:46,0,1,0,0,3
Case No. 29,2,2018/07/06 16:38:06,1,3,0,0,2
Case No. 29,1,2018/07/06 17:15:36,2,3,0,0,3
Case No. 29,7,2018/07/06 17:34:21,3,3,0,1,3
Case No. 29,3,2018/07/06 17:56:13,1,1,0,0,2
Case No. 29,1,2018/07/06 18:02:42,2,3,0,0,3
Case No. 29,1,2018/07/06 18:46:49,0,3,0,0,0
Case No. 29,7,2018/07/06 18:48:25,2,1,0,0,3
Case No. 30,1,2018/07/06 18:56:16,3,3,3,3,1
Case No. 30,0,2018/07/06 19:46:30,0,3,0,0,3
Case No. 30,6,2018/07/06 19:46:39,0,3,0,0,3
Case No. 30,0,2018/07/06 20:14:13,3,3,0,0,3
Case No. 30,2,2018/07/06 20:40:09,2,3,1,1,3
Case No. 30,2,2018/07/06 20:43:43,1,3,0,0,3
Case No. 30,0,2018/07/06 21:02:38,1,3,0,0,2
Case No. 30,0,2018/07/06 21:22:17,2,3,0,0,3
Case No. 30,3,2018/07/06 21:22:37,1,3,0,0,3
Case No. 30,3,2018/07/06 21:35:15,3,3,0,0,3
Case No. 30,4,2018/07/06 21:41:20,2,3,1,1,1
Case No. 30,3,2018/07/06 21:41:37,2,3,0,0,3
Case No. 30,0,2018/07/06 21:44:55,1,3,0,0,3
Case No. 30,0,2018/07/06 22:09:15,2,3,0,0,3
Case No. 30,3,2018/07/06 22:20:37,1,3,0,0,3
Case No. 30,0,2018/07/06 22:24:48,1,3,0,0,3
Case No. 30,7,2018/07/06 22:37:46,3,3,1,0,3
Case No. 30,1,2018/07/06 22:43:06,1,3,1,0,3
Case No. 30,1,2018/07/06 22:44:12,0,2,0,0,2
Case No. 30,1,2018/07/06 22:50:25,1,3,0,0,3
Case No. 31,6,2018/07/06 23:14:22,0,3,3,3,3
Case No. 31,5,2018/07/06 23:18:20,0,3,2,3,2
Case No. 31,2,2018/07/06 23:21:12,0,3,1,0,3
Case No. 31,6,2018/07/06 23:33:31,0,3,0,0,3
Case No. 31,0,2018/07/06 23:45:08,3,2,0,1,2
Case No. 31,6,2018/07/07 00:07:45,0,1,0,0,3
Case No. 31,6,2018/07/07 00:12:25,0,3,0,0,3
Case No. 31,5,2018/07/07 00:20:35,0,1,0,0,3
Case No. 31,7,2018/07/07 00:23:38,2,3,0,3,3
Case No. 31,7,2018/07/07 00:40:18,3,3,2,0,3
Case No. 31,0,2018/07/07 00:48:55,1,3,2,0,3
Case No. 31,0,2018/07/07 01:26:11,3,3,0,0,3
Case No. 31,1,2018/07/07 01:37:13,2,3,0,0,3
Case No. 31,6,2018/07/07 01:54:21,2,3,3,0,3
Case No. 31,4,2018/07/07 02:07:13,2,3,0,0,3
Case No. 31,0,2018/07/07 02:12:00,2,3,0,0,2
Case No. 31,0,2018/07/07 02:12:09,1,3,0,1,3
Case No. 31,6,2018/07/07 02:19:56,3,2,0,0,1
Case No. 31,0,2018/07/07 02:23:14,0,3,2,1,1
Case No. 31,1,2018/07/07 02:36:58,0,2,0,0,1
Case No. 32,6,2018/07/07 02:59:57,0,3,0,0,1
Case No. 32,2,2018/07/07 03:15:03,2,3,1,0,3
Case No. 32,0,2018/07/07 03:49:48,1,3,0,0,3
Case No. 32,4,2018/07/07 04:00:41,0,3,0,0,3
Case No. 32,0,2018/07/07 04:13:22,3,1,0,0,3
Case No. 32,0,2018/07/07 04:17:06,2,3,0,0,3
Case No. 32,4,2018/07/07 04:28:19,2,3,0,0,3
Case No. 32,0,2018/07/07 04:30:00,1,3,0,0,3
Case No. 32,7,2018/07/07 04:31:05,2,3,0,0,2
Case No. 32,3,2018/07/07 04:31:54,2,3,3,2,0
Case No. 32,0,2018/07/07 04:40:06,0,3,0,0,3
Case No. 32,0,2018/07/07 04:50:17,2,3,3,2,3
Case No. 32,0,2018/07/07 04:55:42,1,1,0,0,3
Case No. 32,0,2018/07/07 05:14:22,2,3,0,0,3
Case No. 32,0,2018/07/07 05:18:36,2,3,0,3,3
Case No. 32,0,2018/07/07 05:23:38,2,3,0,0,3
Case No. 32,7,2018/07/07 05:32:19,3,3,2,0,2
Case No. 32,0,2018/07/07 05:44:38,2,2,0,0,3
Case No. 32,0,2018/07/07 06:41:29,0,3,0,0,3
Case No. 32,1,2018/07/07 06:43:12,0,3,0,0,3
Case No. 33,0,2018/07/07 07:00:02,0,2,0,0,2
Case No. 33,0,2018/07/07 07:10:07,3,3,0,3,3
Case No. 33,1,2018/07/07 07:10:51,0,3,0,0,3
Case No. 33,5,2018/07/07 07:13:17,2,3,0,0,3
Case No. 33,2,2018/07/07 07:14:05,0,3,0,0,3
Case No. 33,2,2018/07/07 07:16:04,2,3,1,0,3
Case No. 33,4,2018/07/07 07:17:48,0,3,0,0,3
Case No. 33,1,2018/07/07 07:44:54,1,3,0,0,3
Case No. 33,1,2018/07/07 07:48:23,3,3,2,0,3
Case No. 33,4,2018/07/07 07:50:30,1,3,0,0,3
Case No. 33,2,2018/07/07 08:48:40,1,1,0,0,3
Case No. 33,3,2018/07/07 09:11:30,1,3,0,0,3
Case No. 33,1,2018/07/07 09:15:56,3,3,0,0,3
Case No. 33,1,2018/07/07 09:21:47,2,3,0,0,3
Case No. 33,1,2018/07/07 09:25:22,3,3,3,0,3
Case No. 33,7,2018/07/07 10:04:33,3,3,0,0,3
Case No. 33,1,2018/07/07 10:13:04,1,3,0,0,3
Case No. 33,1,2018/07/07 10:28:35,2,1,2,0,3
Case No. 33,6,2018/07/07 10:29:48,0,3,0,0,3
Case No. 33,1,2018/07/07 10:35:33,2,3,0,0,3
Case No. 34,7,2018/07/07 11:02:09,2,1,0,3,3
Case No. 34,3,2018/07/07 11:02:28,3,3,0,0,3
Case No. 34,5,2018/07/07 11:29:22,3,3,3,0,3
Case No. 34,2,2018/07/07 11:33:03,2,3,1,0,3
Case No. 34,6,2018/07/07 11:35:34,0,3,0,0,3
Case No. 34,0,2018/07/07 11:39:27,0,0,0,2,3
Case No. 34,7,2018/07/07 11:53:28,3,1,0,0,3
Case No. 34,4,2018/07/07 12:01:05,0,3,0,0,3
Case No. 34,3,2018/07/07 12:05:59,2,3,2,0,3
Case No. 34,0,2018/07/07 12:21:19,2,1,0,0,1
Case No. 34,0,2018/07/07 12:38:21,2,1,0,0,3
Case No. 34,0,2018/07/07 12:54:20,2,3,0,0,3
Case No. 34,0,2018/07/07 13:05:01,1,3,0,0,3
Case No. 34,1,2018/07/07 13:19:02,3,3,0,0,3
Case No. 34,1,2018/07/07 13:28:09,2,3,0,0,3
Case No. 34,1,2018/07/07 13:31:26,2,3,0,0,3
Case No. 34,1,2018/07/07 13:34:01,2,3,0,0,3
Case No. 34,1,2018/07/07 13:36:33,2,3,0,0,3
Case No. 34,1,2018/07/07 13:56:49,0,3,0,1,3
Case No. 34,1,2018/07/07 14:03:31,1,3,0,0,3
Case No. 35,2,2018/07/07 15:05:38,2,1,1,3,0
Case No. 35,2,2018/07/07 15:22:02,2,3,0,0,3
Case No. 35,6,2018/07/07 15:27:21,1,3,0,0,3
Case No. 35,2,2018/07/07 16:04:03,3,3,0,0,3
Case No. 35,3,2018/07/07 16:22:23,2,3,0,0,3
Case No. 35,2,2018/07/07 16:30:29,1,3,0,0,2
Case No. 35,0,2018/07/07 16:31:08,0,3,0,0,3
Case No. 35,3,2018/07/07 16:39:05,2,3,0,0,3
Case No. 35,6,2018/07/07 16:39:22,0,3,0,3,1
Case No. 35,1,2018/07/07 17:02:25,1,3,0,0,3
Case No. 35,7,2018/07/07 17:31:11,3,1,0,0,3
Case No. 35,1,2018/07/07 17:31:35,1,3,0,0,3
Case No. 35,1,2018/07/07 17:32:25,3,3,0,0,3
Case No. 35,1,2018/07/07 17:45:25,1,3,0,0,3
Case No. 35,6,2018/07/07 17:48:56,1,3,0,0,3
Case No. 35,1,2018/07/07 17:51:16,0,3,0,0,3
Case No. 35,3,2018/07/07 17:53:19,2,3,2,0,3
Case No. 35,1,2018/07/07 18:11:03,2,3,0,0,3
Case No. 35,3,2018/07/07 18:16:55,1,3,0,0,3
Case No. 35,3,2018/07/07 18:31:49,1,1,1,0,3
Case No. 36,0,2018/07/07 19:14:03,0,3,3,1,3
Case No. 36,5,2018/07/07 19:16:52,0,3,0,0,3
Case No. 36,1,2018/07/07 19:29:03,3,3,0,0,3
Case No. 36,2,2018/07/07 19:46:48,2,3,1,0,2
Case No. 36,1,2018/07/07 19:56:32,2,3,0,0,3
Case No. 36,1,2018/07/07 20:12:01,1,3,0,0,3
Case No. 36,2,2018/07/07 20:23:09,2,3,2,0,3
Case No. 36,3,2018/07/07 20:29:01,1,3,0,3,3
Case No. 36,0,2018/07/07 20:36:33,1,3,0,0,3
Case No. 36,1,2018/07/07 20:44:05,0,3,0,0,3
Case No. 36,2,2018/07/07 20:53:38,3,3,0,3,2
Case No. 36,2,2018/07/07 20:57:12,0,3,0,0,3
Case No. 36,0,2018/07/07 20:59:28,3,3,0,0,3
Case No. 36,1,2018/07/07 21:35:23,0,3,0,0,3
Case No. 36,3,2018/07/07 21:35:31,0,3,0,3,2
Case No. 36,2,2018/07/07 21:46:02,0,3,0,0,3
Case No. 36,2,2018/07/07 22:29:35,0,3,0,0,3
Case No. 36,6,2018/07/07 22:31:49,0,3,2,0,3
Case No. 36,0,2018/07/07 22:36:38,1,3,2,0,2
Case No. 36,7,2018/07/07 22:42:55,3,2,0,3,3
Case No. 37,0,2018/07/07 23:08:13,0,3,3,0,3
Case No. 37,6,2018/07/07 23:10:46,0,3,0,0,3
Case No. 37,7,2018/07/07 23:34:58,1,3,0,0,3
Case No. 37,2,2018/07/08 00:31:11,2,3,0,2,3
Case No. 37,0,2018/07/08 00:31:20,2,1,0,0,3
Case No. 37,0,2018/07/08 00:32:57,2,3,2,0,3
Case No. 37,0,2018/07/08 00:45:37,2,3,0,0,3
Case No. 37,0,2018/07/08 00:55:18,2,3,0,0,3
Case No. 37,3,2018/07/08 01:00:57,2,3,0,0,3
Case No. 37,7,2018/07/08 01:09:14,0,3,0,0,3
Case No. 37,3,2018/07/08 01:19:23,2,3,0,2,3
Case No. 37,0,2018/07/08 01:26:37,2,3,0,0,3
Case No. 37,1,2018/07/08 01:31:40,0,3,0,0,3
Case No. 37,2,2018/07/08 01:35:56,3,3,1,0,3
Case No. 37,0,2018/07/08 01:42:48,2,3,0,0,3
Case No. 37,7,2018/07/08 01:45:08,3,3,0,0,3
Case No. 37,2,2018/07/08 02:16:57,2,3,0,0,1
Case No. 37,0,2018/07/08 02:19:19,2,3,2,0,0
Case No. 37,0,2018/07/08 02:39:21,2,3,0,0,3
Case No. 37,3,2018/07/08 02:47:03,3,3,0,0,3
Case No. 38,0,2018/07/08 03:24:43,0,3,1,0,3
Case No. 38,1,2018/07/08 03:25:44,0,1,0,0,3
Case No. 38,6,2018/07/08 03:52:30,0,3,1,0,3
Case No. 38,2,2018/07/08 03:53:23,1,3,1,2,2
Case No. 38,0,2018/07/08 03:59:27,2,3,2,0,1
Case No. 38,7,2018/07/08 04:02:07,1,3,0,0,1
Case No. 38,7,2018/07/08 04:50:22,2,3,0,0,3
Case No. 38,3,2018/07/08 04:54:08,1,3,0,0,2
Case No. 38,7,2018/07/08 05:06:59,3,3,0,0,3
Case No. 38,7,2018/07/08 05:13:11,1,3,0,0,3
Case No. 38,7,2018/07/08 05:14:56,2,1,0,0,3
Case No. 38,7,2018/07/08 05:21:41,2,3,0,0,3
Case No. 38,3,2018/07/08 05:33:53,1,3,0,0,3
Case No. 38,0,2018/07/08 05:50:56,3,3,0,0,3
Case No. 38,7,2018/07/08 05:56:27,1,3,0,0,3
Case No. 38,7,2018/07/08 05:58:29,3,3,0,0,3
Case No. 38,1,2018/07/08 06:00:55,3,3,0,0,2
Case No. 38,6,2018/07/08 06:09:02,3,3,0,0,3
Case No. 38,2,2018/07/08 06:14:23,3,3,0,0,3
Case No. 38,4,2018/07/08 06:14:54,1,3,0,0,3
Case No. 39,0,2018/07/08 07:01:07,0,3,0,0,3
Case No. 39,1,2018/07/08 07:20:05,0,3,0,0,3
Case No. 39,6,2018/07/08 07:33:41,0,3,1,0,3
Case No. 39,0,2018/07/08 07:34:14,3,1,0,3,3
Case No. 39,2,2018/07/08 07:41:17,2,1,1,0,3
Case No. 39,0,2018/07/08 07:42:03,2,3,0,0,3
Case No. 39,3,2018/07/08 07:48:59,2,3,0,0,3
Case No. 39,0,2018/07/08 08:14:37,2,3,0,0,3
Case No. 39,0,2018/07/08 08:53:57,2,3,0,0,3
Case No. 39,0,2018/07/08 09:13:07,2,3,0,0,3
Case No. 39,0,2018/07/08 09:13:23,2,3,0,0,3
Case No. 39,0,2018/07/08 09:17:53,2,3,0,0,3
Case No. 39,0,2018/07/08 09:19:00,2,3,0,0,3
Case No. 39,0,2018/07/08 09:36:17,2,3,2,0,3
Case No. 39,2,2018/07/08 10:05:52,2,3,0,2,3
Case No. 39,0,2018/07/08 10:09:13,1,1,2,3,0
Case No. 39,1,2018/07/08 10:12:53,2,3,0,0,3
Case No. 39,7,2018/07/08 10:22:17,3,3,0,0,3
Case No. 39,2,2018/07/08 10:34:32,2,3,0,0,3
Case No. 39,3,2018/07/08 10:46:16,2,3,0,0,3
Case No. 40,0,2018/07/08 11:26:10,0,3,0,0,3
Case No. 40,1,2018/07/08 11:41:16,0,3,0,0,3
Case No. 40,6,2018/07/08 11:54:36,0,3,0,0,3
Case No. 40,2,2018/07/08 12:03:01,2,3,1,0,3
Case No. 40,7,2018/07/08 12:15:14,3,3,0,0,3
Case No. 40,3,2018/07/08 12:18:19,2,3,0,0,3
Case No. 40,0,2018/07/08 12:23:33,2,3,0,0,3
Case No. 40,0,2018/07/08 12:24:31,2,3,0,0,3
Case No. 40,0,2018/07/08 12:26:50,2,3,0,0,3
Case No. 40,3,2018/07/08 12:30:58,2,3,0,0,3
Case No. 40,0,2018/07/08 12:34:22,2,3,0,0,3
Case No. 40,0,2018/07/08 12:49:35,2,3,0,0,3
Case No. 40,0,2018/07/08 12:50:29,2,3,0,0,3
Case No. 40,0,2018/07/08 12:54:06,2,3,0,0,3
Case No. 40,0,2018/07/08 13:07:15,2,3,0,0,3
Case No. 40,2,2018/07/08 13:31:54,2,3,0,0,3
Case No. 40,3,2018/07/08 13:33:01,2,3,0,0,3
Case No. 40,0,2018/07/08 13:49:48,2,3,0,0,3
Case No. 40,0,2018/07/08 14:15:19,2,3,0,0,3
Case No. 40,0,2018/07/08 14:25:31,2,3,0,0,3
Case No. 41,0,2018/07/08 14:53:02,0,3,0,0,3
Case No. 41,1,2018/07/08 15:09:20,0,3,0,0,3
Case No. 41,6,2018/07/08 15:19:58,0,3,0,0,3
Case No. 41,2,2018/07/08 15:22:25,2,3,1,0,3
Case No. 41,7,2018/07/08 15:26:20,3,3,0,0,3
Case No. 41,3,2018/07/08 15:44:55,2,3,0,0,3
Case No. 41,0,2018/07/08 15:57:19,2,3,0,0,3
Case No. 41,0,2018/07/08 16:07:47,2,3,0,0,3
Case No. 41,0,2018/07/08 16:42:42,2,3,0,0,3
Case No. 41,0,2018/07/08 16:54:27,2,3,0,0,3
Case No. 41,0,2018/07/08 17:04:30,2,3,0,0,3
Case No. 41,0,2018/07/08 17:37:01,2,3,0,0,3
Case No. 41,0,2018/07/08 17:37:38,2,3,0,0,3
Case No. 41,0,2018/07/08 17:46:28,2,3,0,0,3
Case No. 41,0,2018/07/08 17:55:15,2,3,0,0,3
Case No. 41,0,2018/07/08 18:01:34,2,3,0,0,3
Case No. 41,2,2018/07/08 18:02:57,2,3,0,0,3
Case No. 41,0,2018/07/08 18:13:00,2,3,0,0,3
Case No. 41,0,2018/07/08 18:32:24,2,3,0,0,3
Case No. 41,0,2018/07/08 18:44:54,2,3,0,0,3
Case No. 42,0,2018/07/08 18:53:21,0,3,0,0,3
Case No. 42,1,2018/07/08 19:10:31,0,3,0,0,3
Case No. 42,6,2018/07/08 19:21:37,0,3,0,0,3
Case No. 42,2,2018/07/08 19:23:31,2,3,1,0,3
Case No. 42,7,2018/07/08 19:48:07,3,3,0,0,3
Case No. 42,0,2018/07/08 20:15:19,2,3,0,0,3
Case No. 42,0,2018/07/08 20:17:31,2,3,0,0,3
Case No. 42,0,2018/07/08 20:29:29,2,3,0,0,3
Case No. 42,0,2018/07/08 20:43:01,2,3,0,0,3
Case No. 42,0,2018/07/08 20:51:04,2,3,0,0,3
Case No. 42,0,2018/07/08 20:52:52,2,3,0,0,3
Case No. 42,0,2018/07/08 20:53:55,2,3,0,0,3
Case No. 42,0,2018/07/08 21:25:14,2,3,0,0,3
Case No. 42,0,2018/07/08 21:27:19,2,3,0,0,3
Case No. 42,0,2018/07/08 21:28:31,2,3,0,0,3
Case No. 42,0,2018/07/08 21:28:42,2,3,0,0,3
Case No. 42,0,2018/07/08 22:29:31,2,3,0,0,3
Case No. 42,0,2018/07/08 22:30:00,2,3,0,0,3
Case No. 42,0,2018/07/08 22:45:46,2,3,0,0,3
Case No. 42,0,2018/07/08 22:47:17,2,3,0,0,3
Case No. 43,0,2018/07/08 23:07:46,0,3,0,0,3
Case No. 43,1,2018/07/08 23:16:58,0,3,0,0,3
Case No. 43,6,2018/07/08 23:24:04,0,3,0,0,3
Case No. 43,2,2018/07/08 23:25:46,2,3,1,0,3
Case No. 43,7,2018/07/08 23:32:35,3,3,0,0,3
Case No. 43,0,2018/07/08 23:43:55,2,3,0,0,3
Case No. 43,0,2018/07/08 23:44:39,2,3,0,0,3
Case No. 43,0,2018/07/08 23:56:09,2,3,0,0,3
Case No. 43,0,2018/07/09 00:36:05,2,3,0,0,3
Case No. 43,0,2018/07/09 00:40:13,2,3,0,0,3
Case No. 43,0,2018/07/09 00:47:25,2,3,0,0,3
Case No. 43,0,2018/07/09 01:11:38,2,3,0,0,3
Case No. 43,0,2018/07/09 01:28:29,2,3,0,0,3
Case No. 43,0,2018/07/09 01:41:29,2,3,0,0,3
Case No. 43,0,2018/07/09 01:53:40,2,3,0,0,3
Case No. 43,0,2018/07/09 02:06:54,2,3,0,0,2
Case No. 43,0,2018/07/09 02:07:03,2,3,0,0,3
Case No. 43,0,2018/07/09 02:20:35,2,3,0,0,3
Case No. 43,0,2018/07/09 02:32:00,2,3,0,0,3
Case No. 43,0,2018/07/09 02:51:36,2,3,0,0,3
Case No. 44,0,2018/07/09 02:59:15,0,3,0,0,3
Case No. 44,1,2018/07/09 03:09:00,0,3,0,0,3
Case No. 44,6,2018/07/09 03:09:01,0,3,0,0,3
Case No. 44,2,2018/07/09 03:09:38,2,3,1,0,3
Case No. 44,7,2018/07/09 03:29:59,3,3,0,0,3
Case No. 44,0,2018/07/09 03:30:31,2,3,0,0,3
Case No. 44,0,2018/07/09 03:45:48,2,3,0,0,3
Case No. 44,0,2018/07/09 03:47:30,2,3,0,0,3
Case No. 44,0,2018/07/09 03:55:33,2,3,0,0,3
